"Data Source","World Development Indicators",

"Last Updated Date","2018-05-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"South Sudan","SSD","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32520000000","28252000000","36250000000","53284000000","30588000000","39110025300","39182147900","36865943628.8736","","",
"Sub-Saharan Africa","SSF","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","638668062500","731900917300","900582690800","1043316818800","1332354259100","1673609401900","1974030186400","2763009000000","3044288002157.68","3652623804188.81","4109906750731.26","4815929969741.14","5588960925974.98","6442925164524.52","6978010733692.9","7592224433291.97","",
"Suriname","SUR","GDP (current LCU)","NY.GDP.MKTP.CN","187700","196800","207000","220000","241700","277300","342200","396900","441200","466900","494300","541300","575200","610600","737200","930000","1011000","1282000","1471000","1566000","1589800","1778100","1830300","1767200","1728300","1746500","1782000","1959700","2321800","2712600","3883000","4483000","6069000","14579000","81136000","306735000","345113000","371843000","378000000","761482000","1177657000","1664354900","2534245000","3306381000","4057509000","4900000000","7206000000","8061000000","9698000000","10638000000","11993000000","14452000000","16434000000","16981000000","17294000000","16491000000","20420000000","",
"Slovak Republic","SVK","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9998223400","11496932500","11926842500","14046889300","16924895600","19685778000","21951490000","24415614000","26664053000","28547609000","31601286000","34310622000","37279842000","41404346000","46101527000","50415092000","56272653000","63053882000","68491623000","64023061000","67577288000","70627205000","72703513000","74169873000","76087789000","78896443000","81153966000","",
"Slovenia","SVN","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10521653200","12131917000","13827227300","15337351800","17210361200","18901973500","21146767100","23622485700","25667504400","27672698600","29226601800","31555381200","35152591200","37951190000","36166202600","36252431400","36896300700","36076089800","36239200700","37614878400","38836629000","40418143700","",
"Sweden","SWE","GDP (current LCU)","NY.GDP.MKTP.CN","76785287168","83532652544","90590552064","98053709824","109347397632","120330526720","130892734464","142073987072","150764847104","163727982592","194281419500","210061153800","229852068600","255781336400","288927611400","339304296400","383763970700","417401771300","465268870600","521511647200","592518893000","647398283900","708475260300","793803251500","890555832800","968063061400","1056972018300","1143993850000","1250367029300","1385279861100","1527963575600","1635017408500","1632482882900","1634131000000","1744433000000","1883562000000","1932025000000","2019261000000","2121037000000","2237854000000","2380358000000","2478130000000","2569876000000","2677446000000","2805115000000","2907352000000","3099081000000","3297053000000","3387599000000","3288509000000","3519994000000","3656577000000","3684800000000","3769909000000","3936840000000","4199860000000","4404802000000","",
"Swaziland","SWZ","GDP (current LCU)","NY.GDP.MKTP.CN","25054900","30732900","32805700","38663900","46414700","50200000","54900000","53400000","57000000","75300000","80100000","97600000","112800000","154000000","179600000","213200000","237000000","264400000","296200000","346900000","422110000","500900000","583700000","618700000","729500000","802500000","1026300000","1189300000","1573300000","1827800100","2884071300","3192454900","3664153300","4434945300","5039627200","6162379200","6890746500","7910553200","8717600000","9456800000","12062072300","13279341400","15096687000","16624280800","17893626800","20210659800","22287402500","24443057100","27213165100","30339380100","32497184600","35002132000","39603657900","44034140800","47505456600","51294290500","54730752300","",
"Sint Maarten (Dutch part)","SXM","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1530400000","1597200000","1675000000","1764400000","1825400000","","","","",
"Seychelles","SYC","GDP (current LCU)","NY.GDP.MKTP.CN","57200000","55200000","60200000","66300000","73300000","74300000","78300000","80300000","89300000","91400000","102400000","120500000","163600000","200800000","246000000","288100000","365595000","493200000","594800000","805900000","941900000","978200000","969200000","992900000","1068100000","1204900000","1283850000","1395897500","1528011100","1721000000","1967100000","1980100000","2221200000","2455600000","2459400000","2420100000","2500200000","2829600000","3201300000","3328300000","3513300000","3644900000","3822400000","3811300000","4616259600","5055067900","5610323700","6926000000","9147000000","11533000000","11705000000","13196000000","15544000000","17015000000","18133000000","19168000000","19032650399.1519","",
"Syrian Arab Republic","SYR","GDP (current LCU)","NY.GDP.MKTP.CN","3070581800","3383977000","4097988100","4585709100","5116868100","5079998100","5047001200","5515002000","5967999100","6863000200","6799999100","8013001400","9228001500","9861001500","15845000600","20597000700","24725000800","27012999800","32389010200","38974002100","51270001900","65776989800","68787898000","73290614600","75342022500","83225020400","99933030800","127712005200","186047009300","208892007500","268328000000","311564000000","371630000000","413755000000","506101000000","570975000000","690857000000","745569026000","790443999200","819092000000","923198000000","1015535000000","1061415000000","1074163000000","1266890000000","1506438000000","1704975000000","2017826000000","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP (current LCU)","NY.GDP.MKTP.CN","76888948700","81910825000","87625703400","91088994300","96111304700","102172349300","106328379900","110657697300","112389443600","122606666900","129706798100","138192244700","147543915400","144253764000","157067689800","185295384400","206941871500","229799066200","251362603500","213639856200","218252288200","238291516900","274179153200","317205391500","401608503700","464119958600","369795226000","349652306300","441588964700","457357831700","473361073600","529553593800","498109648900","414337973300","655051577700","721728639500","822241422600","901587995300","1029344630700","944897144000","986128585300","1253017742400","1385349274600","1590551400000","2332340000000","3505903000000","3880944000000","4140247589300","4635650285500","4369368423300","5278516425000","5736183821300","6314235440000","6397746000000","6883356000000","6440174200000","5693330280200","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","GDP (current LCU)","NY.GDP.MKTP.CN","29700010000","31000010800","32400011300","35100016600","40700014600","45899989000","53100011500","57000001500","59899990000","69599887400","70199926800","78899970000","84600029200","90599981100","134899998700","132299997200","147999998000","191000002600","185999999000","189699997700","240099999700","261499994100","269999996900","291799990300","313799999500","342500016100","367399993300","375400005600","410687242200","431602171900","443363491800","452019847200","448112394200","349280174100","545557643300","653576372200","749653590000","874891771900","936457601000","970400006100","921475492300","976648451000","1027799853700","972749379800","1023327052900","1115676399800","1151827149700","1209411824800","1416594559300","1493525516600","1571487000000","1772340000000","1974013000000","2016142262600","2216403325000","2417625700000","2609233700000","",
"Thailand","THA","GDP (current LCU)","NY.GDP.MKTP.CN","58477600800","63892103200","69090099200","73746604000","80893902800","91289903100","109808001000","117279998000","126484996100","139263000600","147399999500","153400000500","170099998700","222099996700","279200006100","303299985400","346500005900","403500007400","488200011800","558899986400","662481993700","760356012000","841569009700","920989007900","988070019100","1056500023300","1133397016600","1299912982500","1559803985900","1856992051200","2183544963100","2506635083800","2830914027500","3263439000000","3689090000000","4217609000000","4638605000000","4710299000000","4701559000000","4789821000000","5069823000000","5345013000000","5769578000000","6317302000000","6954271000000","7614409000000","8400655000000","9076307000000","9706932000000","9658656000000","10808151000000","11306894000000","12357397000000","12921166000000","13203739000000","13672865000000","14366557000000","",
"Tajikistan","TJK","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","59700","59300","62000","68800","69000","72900","135200","647000","7070600","17864900","69797500","308470400","518352400","1025210400","1344953100","1786760600","2563812100","3375280600","4757799900","6167199700","7206575200","9335250600","12804369700","17706996000","20628500000","24707100000","30071100000","36163100000","40527500000","45605200000","48401600000","54471100000","",
"Turkmenistan","TKM","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","2500","2700","2800","3000","5900","160000","2004000","17440000","130400000","1550340000","2221760000","2799000000","4011200000","5223000000","7211000000","9048000000","11881000000","14764000000","17862000000","22251000000","27000000000","49470000000","57611000000","64362000000","83315000000","100218000000","111713000000","124044000000","125298700000","126629600000","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","350391812.528246","429570502.603337","422917862.076294","430520879.821486","442875783.657422","466635214.111147","440024652.002975","531260864.945277","659561789.395388","785961959.409202","894400000","1053500000","1188900000","1410000000","1450600000","1606500000","1782974000","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","24831900","24578800","30786900","36317500","39959100","46773000","54163000","61193000","67559000","73211000","85998000","102021000","116637000","124821000","133835000","147156000","171412000","184642000","191670000","255823000","257417000","270505000","268058000","281521000","311296000","331694000","354732300","398330200","444683600","469198100","508176000","590893300","601096500","664300000","663600000","712700000","775000000","800600000","781400000","804500000","846100000","889500000","",
"South Asia (IDA & IBRD)","TSA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","GDP (current LCU)","NY.GDP.MKTP.CN","918299300","1002799000","1061698900","1162698900","1220398800","1262700000","1240700000","1324400000","1517799900","1558400000","1643700000","1771000100","2081500000","2564199900","4192699900","5300100100","6090500100","7532800000","8549600300","11045799900","14966000000","16781000000","19537000000","18633000000","18617000000","18071000000","17260000000","17272000000","17285000000","18373000000","21539000000","22558600000","23118100000","24986900000","29311700000","31697100000","34586600000","35870700000","38065000000","42889100000","51370700000","55007200000","56290000000","71169000000","83652453000","100681986600","115951081100","136952500000","175287200000","121281200000","141268000000","163007800000","165203200000","170317600000","167764300000","150246600000","145910700000","",
"Tunisia","TUN","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","520300000","546500000","570000000","637700000","677200000","755600000","881200000","1067500000","1151300000","1547800000","1741400000","1933000000","2191900000","2483900000","2922000000","3540500000","4162000000","4804400000","5668100000","6412400000","7018300000","7160400000","8035300000","8660600000","9589900000","10815700000","12028800000","13705800000","14663000000","15813800000","17051800000","19066300000","22943400000","24827500000","27215800000","29433300000","31746500000","32901400000","35373300000","38838600000","41871000000","45757700000","49856800000","55267800000","58677200000","63054500000","64492200000","70354400000","75144100000","80790000000","84656200000","90350356100","",
"Turkey","TUR","GDP (current LCU)","NY.GDP.MKTP.CN","68100","72200","80300","93200","100600","107500","127100","141000","157500","175200","196500","242500","289100","364000","495800","644600","823200","1056300","1581900","2778100","5230600","7901000","10492200","13905800","21997100","35095500","51079300","74721900","129224500","227323900","393060200","630116900","1093368000","1981867100","3868429100","7762456100","14772110200","28835883200","71892899000","107164345000","170666715000","245428760000","359358872000","468015146000","577023498000","673702943000","789227555000","880460880000","994782858000","999191849000","1160013978000","1394477166000","1569672114000","1809713087000","2044465876000","2338647494000","2608525749000","",
"Tuvalu","TUV","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11305000","12023000","13266000","14163000","14891000","14874000","15762700","17113200","20307600","21213700","23702300","25514200","28439100","28110500","29283200","28598300","30415000","32304000","36112000","34749000","34694000","38113000","38512000","39694300","41335900","43491400","46000000","",
"Tanzania","TZA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","506430000000","633750000000","830693000000","1086273000000","1369878000000","1725536000000","2298867000000","3020500000000","3767642000000","4703459000000","6211468162400","7222560000000","8152790000000","9100274000000","10444507000000","12107062000000","13971592000000","19112829589100","23298435282800","26770431799900","32764939517000","37726823627800","43836018049900","52762580930800","61434213909500","70953227346200","79718416000000","90863827000000","103744606000000","",
"Uganda","UGA","GDP (current LCU)","NY.GDP.MKTP.CN","40355000","42121400","42835800","49240500","56196000","63180000","66100000","69090000","74100000","83470000","89970000","101230000","106500000","121560000","147220000","212360000","244730000","499200000","556660000","855610000","1244610000","2674600000","4355000000","6721000000","8390833100","17876737300","42583546100","124395260800","390535899100","894926000000","1375747000000","1829999000000","2745492088500","3870387408000","4400270000000","5367456000000","6122089000000","6633475000000","7570250000000","8170700000000","9364317417900","10296365610100","10840666712600","12443497236600","15362227053900","16050626595600","18209404509000","21186563444100","24497446506900","35064901924155.8","40956005316404.2","46877602538674.4","59152262124940.8","63740291673900","69276042928784.3","76516733783448.2","82902727252822.1","",
"Ukraine","UKR","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","477000","501000","533000","583000","637000","687000","719000","752000","809000","837000","867000","921000","966000","1010000","1029000","1057000","1092000","1153000","1212000","1265000","1283000","1306000","1363000","1422000","1533900","1671300","2994400","50327500","1482730000","12037690400","54516420600","81519001600","93365002200","102593003500","130442002400","170070000000","204190000000","225810000000","267344000000","345113000000","441452000000","544153000000","720731000000","948056000000","913345000000","1079346000000","1299991000000","1404669000000","1465198000000","1586915000000","1988544000000","2383182000000","",
"Upper middle income","UMC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","GDP (current LCU)","NY.GDP.MKTP.CN","14500","17600","19400","23300","33500","54900","97500","167700","369500","497100","530000","696200","1162200","3398000","4492400","7911000","12110800","19119500","29576100","56288500","92204000","119248000","127156700","175395000","271096000","478672000","890449000","1661532000","2944611000","5242091000","10874807000","22610288000","38953979000","59124802000","88140376000","122520863000","163545806000","226318274900","265838901500","271961149700","276152265900","278353052800","289233255700","339791593800","392849675900","425018448100","471344123400","549469550000","636150908000","714523446000","808078503000","926356145000","1041210522000","1178331709000","1330508360000","1455848221000","1581115068000","",
"United States","USA","GDP (current LCU)","NY.GDP.MKTP.CN","543300000000","563300000000","605100000000","638600000000","685800000000","743700000000","815000000000","861700000000","942500000000","1019900000000","1075884000000","1167770000000","1282449000000","1428549000000","1548825000000","1688923000000","1877587000000","2085951000000","2356571000000","2632143000000","2862505000000","3210956000000","3344991000000","3638137000000","4040693000000","4346734000000","4590155000000","4870217000000","5252629000000","5657693000000","5979589000000","6174043000000","6539299000000","6878718000000","7308755000000","7664060000000","8100201000000","8608515000000","9089168000000","9660624000000","10284779000000","10621824000000","10977514000000","11510670000000","12274928000000","13093726000000","13855888000000","14477635000000","14718582000000","14418739000000","14964372000000","15517926000000","16155255000000","16691517000000","17427609000000","18120714000000","18624475000000","",
"Uzbekistan","UZB","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","27269000","29372000","30698000","32430400","61549300","443886500","5112545100","64877600000","302787300000","559071600000","976830000000","1416158000000","2128660000000","3255567000000","4925269800000","7450325000000","9837840700000","12261000000000","15923400000000","21124900000000","28190000000000","38969800000000","49375600000000","62388300000000","78764200000000","97929300000000","120861500000000","145846400000000","171808300000000","199325100047800","",
"St. Vincent and the Grenadines","VCT","GDP (current LCU)","NY.GDP.MKTP.CN","22400000","24000000","24900000","23500000","25300000","25900000","27600000","27900000","30700000","33300000","36900000","39600000","53000000","59100000","67600000","72118000","85742500","133253500","164280900","191960200","222318900","275633700","307149800","330089400","364567500","393232600","434286000","474067700","541962100","579811500","648986200","688040000","750476100","773031100","781483900","853222900","895022200","938979000","1008773600","1054941700","1069929000","1161109000","1247085300","1300877000","1409332800","1486967400","1649511100","1759950000","1877657900","1822290700","1839310100","1825549400","1870921100","1947259300","1963522984","2039055541","2074205412","",
"Venezuela, RB","VEN","GDP (current LCU)","NY.GDP.MKTP.CN","28831900","29891800","33072600","35718800","40088400","42733100","44929800","46603900","51045500","53077700","57819400","64351300","70060600","83705000","124638200","134605400","155604200","181731800","199634000","239309300","288177500","324078700","329207500","337723100","392643300","434518100","476230300","657485000","847211900","1461558300","2205613700","2939344700","3997986800","5277676800","8394860400","13243474900","28486493400","41943151000","50012967000","59344600000","79655692000","88945596000","107840166000","134227833000","212683082000","304086815000","393926240000","494591535000","677593637000","707262549000","1016834748000","1357487061000","1635451060000","2245843966000","3031242431000","","","",
"British Virgin Islands","VGB","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP (current LCU)","NY.GDP.MKTP.CN","24200000","25700000","36900000","41400000","53800000","66500000","84100000","115400000","173800000","211300000","219000000","257000000","307100000","351600000","395400000","399800000","440000000","461800000","512900000","606700032","727800000","821800000","832600000","916899968","985400000","990400000","1035600000","1147800064","1204600064","1343900032","1564700032","1671200000","1770899968","1996000000","","","","","","","","","3269000000","3453000000","3799000000","4439000000","4504000000","4803000000","4250000000","4203000000","4339000000","4239000000","4095000000","3764000000","3624000000","3765000000","","",
"Vietnam","VNM","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","117000003600","599000000000","2870000000000","15420000000000","28093000000000","41955000000000","76707000000000","110532000000000","140258000000000","178534000000000","228892000000000","272036000000000","313623000000000","361017000000000","399942000000000","441646000000000","481295000000000","535762000000000","613443000000000","715307000000000","914001000000000","1.061565E+15","1.246769E+15","1.616047E+15","1.809149E+15","2.157828E+15","2.77988E+15","3.245419E+15","3.584262E+15","3.937856E+15","4.192862E+15","4.502733E+15","",
"Vanuatu","VUT","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","8199999000","7745895900","8672501800","9442299900","10943000000","13451000000","13116000000","12709000000","14372000000","15512000000","16766000000","18542000000","21093000000","22241000000","22867000000","25523000000","26223000000","27391000000","29650000000","33448000000","34592000000","37441000000","37480000000","36554000000","38424000000","40803000000","43148000000","48613000000","53926000000","61607000000","65119000000","67912000000","70873000000","72415000000","75803000000","79109000000","80425000000","85472070000","",
"World","WLD","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","146350900","173286700","203364900","214588200","225699200","237034600","276540400","278785100","290457200","301119300","326259300","341859600","560483700","556182900","623472900","701756100","741640100","776656600","854406600","935873800","1000296300","1072830900","1201191000","1261829000","1405860100","1492689700","1637449200","1596715200","1631924000","1766163000","1843489000","1838907000","1866417000","1948942000","2055299500","",
"Kosovo","XKX","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2001200000","2830700000","2861600000","2966900000","2927600000","3004600000","3250700000","3531400000","3882848200","4069600000","4401600000","4783500000","5038500000","5326700000","5567500000","5807400000","5984900000","",
"Yemen, Rep.","YEM","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147958000000","176132000000","215692000000","261059000000","336514000000","518252000000","741667000000","884192000000","859104000000","1189857000000","1558370000000","1662101000000","1878007000000","2160608000000","2563490000000","3208501000000","3760038227200","4308635620000","5375824693600","5097593176200","6786813130000","6996908142400","7586549615600","8684829513100","9289390401800","8108642055100","7648929496900","",
"South Africa","ZAF","GDP (current LCU)","NY.GDP.MKTP.CN","5411000000","5695000000","6070000000","6731000000","7410000000","8096000000","8825000000","9841000000","10639000000","11986000000","13156000000","14543000000","16418000000","20330000000","25010000000","28186000000","31829000000","35349000000","40643000000","48539000000","64628000000","74993000000","85153000000","97390000000","114104000000","131676000000","154289000000","180339000000","216381000000","259726000000","298971000000","342245000000","383723000000","438884000000","496233000000","563870000000","634611000000","703117000000","761658000000","834753000000","946324000000","1046144000000","1217265000000","1325766000000","1476623000000","1639254000000","1839400000000","2109502000000","2369063000000","2507677000000","2748008000000","3023659000000","3253851000000","3539790000000","3807676000000","4049759000000","4345806000000","",
"Zambia","ZMB","GDP (current LCU)","NY.GDP.MKTP.CN","499100","487400","485200","503100","587600","758000","885000","957600","1124100","1376000","1277700","1180900","1337500","1588100","1873100","1571200","1922700","1986400","2250700","2660400","3063600","3485400","3595300","4181200","4931000","7071900","12963200","21564000","30823000","55181200","113340000","218275800","569564000","1482122100","2447760000","3289686700","4345083200","5656664100","6587519600","8129497000","11201004800","14784761400","18447049600","23201878000","29729908100","37189302500","45964238300","56262974300","67088703200","77348348100","97215900000","114032500000","131273500000","151330500000","167052400000","183381100000","217224500000","",
"Zimbabwe","ZWE","GDP (current LCU)","NY.GDP.MKTP.CN","1052990400","1096646600","1117601600","1159511700","1217138000","1311435800","1281749500","1397002000","1479599900","1747998800","1884206300","2178716300","2677729400","3309353600","3982161400","4371300700","4318372000","4364382100","4351600500","5177459400","6678868200","8011373800","8539700700","7764067000","6352125900","5637259300","6217523700","6741215100","7814784100","8286322700","8783816700","8641481700","6751472200","6563813300","6890675000","7111270700","8553146600","8529571600","6401968200","6858013100","6689957600","6777384700","6342116400","5727591800","5805598400","5755215200","5443896500","5291950100","4415702800","8621573608.35314","10141859709.6169","12098450748.8603","14242490252.4289","15451768658.5469","15891049235.9908","16304667807.0657","16619960401.9038","",
